Year,Province,Division,District,VehicleType,Count
2023,Punjab,Faisalabad,Chiniot,Pickups/Delivery Vans,1403.0
2023,Punjab,Faisalabad,Chiniot,Mini Buses/Buses/Flying/Luxury Coaches,30.0
2023,Punjab,Faisalabad,Chiniot,Taxis,10.0
2023,Punjab,Faisalabad,Chiniot,Auto Rickshaws,15680.0
2023,Punjab,Faisalabad,Chiniot,Tractors,1805.0
2023,Punjab,Faisalabad,Chiniot,Other Vehicles,13.0
2023,Punjab,Faisalabad,Jhang,Motor Cars/Jeeps/Station Wagons,2855.0
2023,Punjab,Faisalabad,Jhang,Motor Cycles/Scooters,264384.0
2023,Punjab,Faisalabad,Jhang,Trucks,1189.0
2023,Punjab,Faisalabad,Jhang,Pickups/Delivery Vans,1342.0
2023,Punjab,Faisalabad,Jhang,Mini Buses/Buses/Flying/Luxury Coaches,960.0
2023,Punjab,Faisalabad,Jhang,Taxis,435.0
2023,Punjab,Faisalabad,Jhang,Auto Rickshaws,20358.0
2023,Punjab,Faisalabad,Jhang,Tractors,12918.0
2023,Punjab,Faisalabad,Jhang,Other Vehicles,24.0
2023,Punjab,Faisalabad,T.T.Singh,Motor Cars/Jeeps/Station Wagons,1706.0
2023,Punjab,Faisalabad,T.T.Singh,Motor Cycles/Scooters,242566.0
2023,Punjab,Faisalabad,T.T.Singh,Trucks,106.0
2023,Punjab,Faisalabad,T.T.Singh,Pickups/Delivery Vans,567.0
2023,Punjab,Faisalabad,T.T.Singh,Mini Buses/Buses/Flying/Luxury Coaches,193.0
2023,Punjab,Faisalabad,T.T.Singh,Taxis,125.0
2023,Punjab,Faisalabad,T.T.Singh,Auto Rickshaws,402.0
2023,Punjab,Faisalabad,T.T.Singh,Tractors,13327.0
2023,Punjab,Faisalabad,T.T.Singh,Other Vehicles,17.0
2023,Punjab,Gujranwala,Gujranwala,Motor Cars/Jeeps/Station Wagons,22318.0
2023,Punjab,Gujranwala,Gujranwala,Motor Cycles/Scooters,924978.0
2023,Punjab,Gujranwala,Gujranwala,Trucks,1501.0
2023,Punjab,Gujranwala,Gujranwala,Pickups/Delivery Vans,8373.0
2023,Punjab,Gujranwala,Gujranwala,Mini Buses/Buses/Flying/Luxury Coaches,1751.0
2023,Punjab,Gujranwala,Gujranwala,Taxis,3471.0
2023,Punjab,Gujranwala,Gujranwala,Auto Rickshaws,15164.0
2023,Punjab,Gujranwala,Gujranwala,Tractors,20127.0
2023,Punjab,Gujranwala,Gujranwala,Other Vehicles,695.0
2023,Punjab,Gujranwala,Gujrat,Motor Cars/Jeeps/Station Wagons,5980.0
2023,Punjab,Gujranwala,Gujrat,Motor Cycles/Scooters,508132.0
2023,Punjab,Gujranwala,Gujrat,Trucks,824.0
2023,Punjab,Gujranwala,Gujrat,Pickups/Delivery Vans,3544.0
2023,Punjab,Gujranwala,Gujrat,Mini Buses/Buses/Flying/Luxury Coaches,1003.0
2023,Punjab,Gujranwala,Gujrat,Taxis,442.0
2023,Punjab,Gujranwala,Gujrat,Auto Rickshaws,12223.0
2023,Punjab,Gujranwala,Gujrat,Tractors,11029.0
2023,Punjab,Gujranwala,Gujrat,Other Vehicles,69.0
2023,Punjab,Gujranwala,Hafizabad,Motor Cars/Jeeps/Station Wagons,1447.0
2023,Punjab,Gujranwala,Hafizabad,Motor Cycles/Scooters,131451.0
2023,Punjab,Gujranwala,Hafizabad,Trucks,109.0
2023,Punjab,Gujranwala,Hafizabad,Pickups/Delivery Vans,451.0
2023,Punjab,Gujranwala,Hafizabad,Mini Buses/Buses/Flying/Luxury Coaches,225.0
2023,Punjab,Gujranwala,Hafizabad,Taxis,204.0
2023,Punjab,Gujranwala,Hafizabad,Auto Rickshaws,331.0
2023,Punjab,Gujranwala,Hafizabad,Tractors,4616.0
2023,Punjab,Gujranwala,Hafizabad,Other Vehicles,9.0
2023,Punjab,Gujranwala,M.B.Din,Motor Cars/Jeeps/Station Wagons,2386.0
2023,Punjab,Gujranwala,M.B.Din,Motor Cycles/Scooters,181147.0
2023,Punjab,Gujranwala,M.B.Din,Trucks,174.0
2023,Punjab,Gujranwala,M.B.Din,Pickups/Delivery Vans,1441.0
2023,Punjab,Gujranwala,M.B.Din,Mini Buses/Buses/Flying/Luxury Coaches,381.0
2023,Punjab,Gujranwala,M.B.Din,Taxis,220.0
2023,Punjab,Gujranwala,M.B.Din,Auto Rickshaws,3849.0
2023,Punjab,Gujranwala,M.B.Din,Tractors,7468.0
2023,Punjab,Gujranwala,M.B.Din,Other Vehicles,30.0
2023,Punjab,Gujranwala,Narowal,Motor Cars/Jeeps/Station Wagons,519.0
2023,Punjab,Gujranwala,Narowal,Motor Cycles/Scooters,74008.0
2023,Punjab,Gujranwala,Narowal,Trucks,18.0
2023,Punjab,Gujranwala,Narowal,Pickups/Delivery Vans,337.0
2023,Punjab,Gujranwala,Narowal,Mini Buses/Buses/Flying/Luxury Coaches,46.0
2023,Punjab,Gujranwala,Narowal,Taxis,1.0
2023,Punjab,Gujranwala,Narowal,Auto Rickshaws,2670.0
2023,Punjab,Gujranwala,Narowal,Tractors,11191.0
2023,Punjab,Gujranwala,Narowal,Other Vehicles,17.0
2023,Punjab,Gujranwala,Sialkot,Motor Cars/Jeeps/Station Wagons,31509.0
2023,Punjab,Gujranwala,Sialkot,Motor Cycles/Scooters,750263.0
2023,Punjab,Gujranwala,Sialkot,Trucks,454.0
2023,Punjab,Gujranwala,Sialkot,Pickups/Delivery Vans,7758.0
2023,Punjab,Gujranwala,Sialkot,Mini Buses/Buses/Flying/Luxury Coaches,2054.0
2023,Punjab,Gujranwala,Sialkot,Taxis,450.0
2023,Punjab,Gujranwala,Sialkot,Auto Rickshaws,34493.0
2023,Punjab,Gujranwala,Sialkot,Tractors,12939.0
2023,Punjab,Gujranwala,Sialkot,Other Vehicles,63.0
2023,Punjab,Lahore,Lahore,Motor Cars/Jeeps/Station Wagons,1561386.0
2023,Punjab,Lahore,Lahore,Motor Cycles/Scooters,4822762.0
2023,Punjab,Lahore,Lahore,Trucks,44383.0
2023,Punjab,Lahore,Lahore,Pickups/Delivery Vans,127310.0
2023,Punjab,Lahore,Lahore,Mini Buses/Buses/Flying/Luxury Coaches,66047.0
2023,Punjab,Lahore,Lahore,Taxis,27745.0
2023,Punjab,Lahore,Lahore,Auto Rickshaws,223711.0
2023,Punjab,Lahore,Lahore,Tractors,61937.0
2023,Punjab,Lahore,Lahore,Other Vehicles,6147.0
2023,Punjab,Lahore,Kasur,Motor Cars/Jeeps/Station Wagons,1041.0
2023,Punjab,Lahore,Kasur,Motor Cycles/Scooters,35154.0
2023,Punjab,Lahore,Kasur,Trucks,548.0
2023,Punjab,Lahore,Kasur,Pickups/Delivery Vans,1451.0
2023,Punjab,Lahore,Kasur,Mini Buses/Buses/Flying/Luxury Coaches,295.0
2023,Punjab,Lahore,Kasur,Taxis,274.0
2023,Punjab,Lahore,Kasur,Auto Rickshaws,415.0
2023,Punjab,Lahore,Kasur,Tractors,18832.0
2023,Punjab,Lahore,Kasur,Other Vehicles,32.0
2023,Punjab,Lahore,Nankana Sahib,Motor Cars/Jeeps/Station Wagons,546.0
2023,Punjab,Lahore,Nankana Sahib,Motor Cycles/Scooters,43921.0
2023,Punjab,Lahore,Nankana Sahib,Trucks,25.0
2023,Punjab,Lahore,Nankana Sahib,Pickups/Delivery Vans,131.0
2023,Punjab,Lahore,Nankana Sahib,Mini Buses/Buses/Flying/Luxury Coaches,39.0
2023,Punjab,Lahore,Nankana Sahib,Taxis,1.0
2023,Punjab,Lahore,Nankana Sahib,Auto Rickshaws,47.0
2023,Punjab,Lahore,Nankana Sahib,Tractors,2397.0
2023,Punjab,Lahore,Nankana Sahib,Other Vehicles,18.0
2023,Punjab,Lahore,Sheikhupura,Motor Cars/Jeeps/Station Wagons,2468.0
2023,Punjab,Lahore,Sheikhupura,Motor Cycles/Scooters,59589.0
2023,Punjab,Lahore,Sheikhupura,Trucks,1185.0
2023,Punjab,Lahore,Sheikhupura,Pickups/Delivery Vans,996.0
2023,Punjab,Lahore,Sheikhupura,Mini Buses/Buses/Flying/Luxury Coaches,488.0
2023,Punjab,Lahore,Sheikhupura,Taxis,342.0
2023,Punjab,Lahore,Sheikhupura,Auto Rickshaws,2084.0
2023,Punjab,Lahore,Sheikhupura,Tractors,14021.0
2023,Punjab,Lahore,Sheikhupura,Other Vehicles,45.0
2023,Punjab,Multan,Multan,Motor Cars/Jeeps/Station Wagons,127812.0
2023,Punjab,Multan,Multan,Motor Cycles/Scooters,1424709.0
2023,Punjab,Multan,Multan,Trucks,6816.0
2023,Punjab,Multan,Multan,Pickups/Delivery Vans,21640.0
2023,Punjab,Multan,Multan,Mini Buses/Buses/Flying/Luxury Coaches,5773.0
2023,Punjab,Multan,Multan,Taxis,10722.0
2023,Punjab,Multan,Multan,Auto Rickshaws,22828.0
2023,Punjab,Multan,Multan,Tractors,21092.0
2023,Punjab,Multan,Multan,Other Vehicles,154.0
2023,Punjab,Multan,Khanewal,Motor Cars/Jeeps/Station Wagons,2750.0
2023,Punjab,Multan,Khanewal,Motor Cycles/Scooters,300344.0
2023,Punjab,Multan,Khanewal,Trucks,91.0
2023,Punjab,Multan,Khanewal,Pickups/Delivery Vans,473.0
2023,Punjab,Multan,Khanewal,Mini Buses/Buses/Flying/Luxury Coaches,87.0
2023,Punjab,Multan,Khanewal,Taxis,369.0
2023,Punjab,Multan,Khanewal,Auto Rickshaws,590.0
2023,Punjab,Multan,Khanewal,Tractors,12521.0
2023,Punjab,Multan,Khanewal,Other Vehicles,17.0
2023,Punjab,Multan,Lodhran,Motor Cars/Jeeps/Station Wagons,3306.0
2023,Punjab,Multan,Lodhran,Motor Cycles/Scooters,84408.0
2023,Punjab,Multan,Lodhran,Trucks,256.0
2023,Punjab,Multan,Lodhran,Pickups/Delivery Vans,572.0
2023,Punjab,Multan,Lodhran,Mini Buses/Buses/Flying/Luxury Coaches,176.0
2023,Punjab,Multan,Lodhran,Taxis,356.0
2023,Punjab,Multan,Lodhran,Auto Rickshaws,746.0
2023,Punjab,Multan,Lodhran,Tractors,8194.0
2023,Punjab,Multan,Lodhran,Other Vehicles,17.0
2023,Punjab,Multan,Vehari,Motor Cars/Jeeps/Station Wagons,5019.0
2023,Punjab,Multan,Vehari,Motor Cycles/Scooters,411376.0
2023,Punjab,Multan,Vehari,Trucks,201.0
2023,Punjab,Multan,Vehari,Pickups/Delivery Vans,664.0
2023,Punjab,Multan,Vehari,Mini Buses/Buses/Flying/Luxury Coaches,321.0
2023,Punjab,Multan,Vehari,Taxis,802.0
2023,Punjab,Multan,Vehari,Auto Rickshaws,479.0
2023,Punjab,Multan,Vehari,Tractors,18988.0
2023,Punjab,Multan,Vehari,Other Vehicles,8.0
2023,Punjab,Rawalpindi,Rawalpindi,Motor Cars/Jeeps/Station Wagons,107493.0
2023,Punjab,Rawalpindi,Rawalpindi,Motor Cycles/Scooters,965287.0
2023,Punjab,Rawalpindi,Rawalpindi,Trucks,9313.0
2023,Punjab,Rawalpindi,Rawalpindi,Pickups/Delivery Vans,58780.0
2023,Punjab,Rawalpindi,Rawalpindi,Mini Buses/Buses/Flying/Luxury Coaches,14542.0
2023,Punjab,Rawalpindi,Rawalpindi,Taxis,8145.0
2023,Punjab,Rawalpindi,Rawalpindi,Auto Rickshaws,33232.0
2023,Punjab,Rawalpindi,Rawalpindi,Tractors,4055.0
2023,Punjab,Rawalpindi,Rawalpindi,Other Vehicles,480.0
2023,Punjab,Rawalpindi,Attock,Motor Cars/Jeeps/Station Wagons,12757.0
2023,Punjab,Rawalpindi,Attock,Motor Cycles/Scooters,147847.0
2023,Punjab,Rawalpindi,Attock,Trucks,1094.0
2023,Punjab,Rawalpindi,Attock,Pickups/Delivery Vans,5476.0
2023,Punjab,Rawalpindi,Attock,Mini Buses/Buses/Flying/Luxury Coaches,2599.0
2023,Punjab,Rawalpindi,Attock,Taxis,487.0
2023,Punjab,Rawalpindi,Attock,Auto Rickshaws,22743.0
2023,Punjab,Rawalpindi,Attock,Tractors,11577.0
2023,Punjab,Rawalpindi,Attock,Other Vehicles,81.0
2023,Punjab,Rawalpindi,Chakwal,Motor Cars/Jeeps/Station Wagons,1847.0
2023,Punjab,Rawalpindi,Chakwal,Motor Cycles/Scooters,167445.0
2023,Punjab,Rawalpindi,Chakwal,Trucks,129.0
2023,Punjab,Rawalpindi,Chakwal,Pickups/Delivery Vans,2367.0
2023,Punjab,Rawalpindi,Chakwal,Mini Buses/Buses/Flying/Luxury Coaches,546.0
2023,Punjab,Rawalpindi,Chakwal,Taxis,105.0
2023,Punjab,Rawalpindi,Chakwal,Auto Rickshaws,19860.0
2023,Punjab,Rawalpindi,Chakwal,Tractors,8378.0
2023,Punjab,Rawalpindi,Chakwal,Other Vehicles,29.0
2023,Punjab,Rawalpindi,Jhelum,Motor Cars/Jeeps/Station Wagons,6805.0
2023,Punjab,Rawalpindi,Jhelum,Motor Cycles/Scooters,260426.0
2023,Punjab,Rawalpindi,Jhelum,Trucks,307.0
2023,Punjab,Rawalpindi,Jhelum,Pickups/Delivery Vans,2966.0
2023,Punjab,Rawalpindi,Jhelum,Mini Buses/Buses/Flying/Luxury Coaches,609.0
2023,Punjab,Rawalpindi,Jhelum,Taxis,296.0
2023,Punjab,Rawalpindi,Jhelum,Auto Rickshaws,20523.0
2023,Punjab,Rawalpindi,Jhelum,Tractors,5835.0
2023,Punjab,Rawalpindi,Jhelum,Other Vehicles,40.0
2023,Punjab,Sahiwal,Sahiwal,Motor Cars/Jeeps/Station Wagons,11117.0
2023,Punjab,Sahiwal,Sahiwal,Motor Cycles/Scooters,470238.0
2023,Punjab,Sahiwal,Sahiwal,Trucks,1083.0
2023,Punjab,Sahiwal,Sahiwal,Pickups/Delivery Vans,2880.0
2023,Punjab,Sahiwal,Sahiwal,Mini Buses/Buses/Flying/Luxury Coaches,553.0
2023,Punjab,Sahiwal,Sahiwal,Taxis,1970.0
2023,Punjab,Sahiwal,Sahiwal,Auto Rickshaws,1116.0
2023,Punjab,Sahiwal,Sahiwal,Tractors,35598.0
2023,Punjab,Sahiwal,Sahiwal,Other Vehicles,40.0
2023,Punjab,Sahiwal,Okara,Motor Cars/Jeeps/Station Wagons,3607.0
2023,Punjab,Sahiwal,Okara,Motor Cycles/Scooters,355696.0
2023,Punjab,Sahiwal,Okara,Trucks,588.0
2023,Punjab,Sahiwal,Okara,Pickups/Delivery Vans,1501.0
2023,Punjab,Sahiwal,Okara,Mini Buses/Buses/Flying/Luxury Coaches,271.0
2023,Punjab,Sahiwal,Okara,Taxis,166.0
2023,Punjab,Sahiwal,Okara,Auto Rickshaws,3448.0
2023,Punjab,Sahiwal,Okara,Tractors,15944.0
2023,Punjab,Sahiwal,Okara,Other Vehicles,47.0
2023,Punjab,Sahiwal,Pakpattan,Motor Cars/Jeeps/Station Wagons,1244.0
2023,Punjab,Sahiwal,Pakpattan,Motor Cycles/Scooters,134387.0
2023,Punjab,Sahiwal,Pakpattan,Trucks,38.0
2023,Punjab,Sahiwal,Pakpattan,Pickups/Delivery Vans,495.0
2023,Punjab,Sahiwal,Pakpattan,Mini Buses/Buses/Flying/Luxury Coaches,128.0
2023,Punjab,Sahiwal,Pakpattan,Taxis,9.0
2023,Punjab,Sahiwal,Pakpattan,Auto Rickshaws,252.0
2023,Punjab,Sahiwal,Pakpattan,Tractors,11259.0
2023,Punjab,Sahiwal,Pakpattan,Other Vehicles,23.0
2023,Punjab,Sargodha,Sargodha,Motor Cars/Jeeps/Station Wagons,8867.0
2023,Punjab,Sargodha,Sargodha,Motor Cycles/Scooters,551483.0
2023,Punjab,Sargodha,Sargodha,Trucks,2758.0
2023,Punjab,Sargodha,Sargodha,Pickups/Delivery Vans,4369.0
2023,Punjab,Sargodha,Sargodha,Mini Buses/Buses/Flying/Luxury Coaches,1835.0
2023,Punjab,Sargodha,Sargodha,Taxis,1843.0
2023,Punjab,Sargodha,Sargodha,Auto Rickshaws,46066.0
2023,Punjab,Sargodha,Sargodha,Tractors,19019.0
2023,Punjab,Sargodha,Sargodha,Other Vehicles,76.0
2023,Punjab,Sargodha,Bhakkar,Motor Cars/Jeeps/Station Wagons,1164.0
2023,Punjab,Sargodha,Bhakkar,Motor Cycles/Scooters,162233.0
2023,Punjab,Sargodha,Bhakkar,Trucks,120.0
2023,Punjab,Sargodha,Bhakkar,Pickups/Delivery Vans,749.0
2023,Punjab,Sargodha,Bhakkar,Mini Buses/Buses/Flying/Luxury Coaches,286.0
2023,Punjab,Sargodha,Bhakkar,Taxis,84.0
2023,Punjab,Sargodha,Bhakkar,Auto Rickshaws,27275.0
2023,Punjab,Sargodha,Bhakkar,Tractors,9883.0
2023,Punjab,Sargodha,Bhakkar,Other Vehicles,10.0
2023,Punjab,Sargodha,Khushab,Motor Cars/Jeeps/Station Wagons,1275.0
2023,Punjab,Sargodha,Khushab,Motor Cycles/Scooters,143327.0
2023,Punjab,Sargodha,Khushab,Trucks,520.0
2023,Punjab,Sargodha,Khushab,Pickups/Delivery Vans,881.0
2023,Punjab,Sargodha,Khushab,Mini Buses/Buses/Flying/Luxury Coaches,630.0
2023,Punjab,Sargodha,Khushab,Taxis,20.0
2023,Punjab,Sargodha,Khushab,Auto Rickshaws,15802.0
2023,Punjab,Sargodha,Khushab,Tractors,7269.0
2023,Punjab,Sargodha,Khushab,Other Vehicles,21.0
2023,Punjab,Sargodha,Mianwali,Motor Cars/Jeeps/Station Wagons,1321.0
2023,Punjab,Sargodha,Mianwali,Motor Cycles/Scooters,211904.0
2023,Punjab,Sargodha,Mianwali,Trucks,751.0
2023,Punjab,Sargodha,Mianwali,Pickups/Delivery Vans,3289.0
2023,Punjab,Sargodha,Mianwali,Mini Buses/Buses/Flying/Luxury Coaches,767.0
2023,Punjab,Sargodha,Mianwali,Taxis,262.0
2023,Punjab,Sargodha,Mianwali,Auto Rickshaws,8400.0
2023,Punjab,Sargodha,Mianwali,Tractors,9946.0
2023,Punjab,Sargodha,Mianwali,Other Vehicles,44.0
