Year,Province,Division,District,VehicleType,Count
2019,Punjab,Multan,Vehari,Motor Cars/Jeeps/Station Wagons,10747
2019,Punjab,Multan,Vehari,Motor Cycles/Scooters,343889
2019,Punjab,Multan,Vehari,Other Vehicles,16
2019,Punjab,Multan,Vehari,Pickups/Delivery Vans,2617
2019,Punjab,Multan,Vehari,Taxis,1196
2019,Punjab,Multan,Vehari,Tractors,16979
2019,Punjab,Multan,Vehari,Trucks,966
2020,Punjab,Rawalpindi,Attock,Auto Rickshaws,22250
2020,Punjab,Rawalpindi,Attock,Mini Buses/Buses/Flying/Luxury Coaches,2593
2020,Punjab,Rawalpindi,Attock,Motor Cars/Jeeps/Station Wagons,12685
2020,Punjab,Rawalpindi,Attock,Motor Cycles/Scooters,129331
2020,Punjab,Rawalpindi,Attock,Other Vehicles,79
2020,Punjab,Rawalpindi,Attock,Pickups/Delivery Vans,5444
2020,Punjab,Rawalpindi,Attock,Taxis,487
2020,Punjab,Rawalpindi,Attock,Tractors,11113
2020,Punjab,Rawalpindi,Attock,Trucks,1093
2020,Punjab,Bahawalpur,Bahawalnagar,Auto Rickshaws,547
2020,Punjab,Bahawalpur,Bahawalnagar,Mini Buses/Buses/Flying/Luxury Coaches,171
2020,Punjab,Bahawalpur,Bahawalnagar,Motor Cars/Jeeps/Station Wagons,1611
2020,Punjab,Bahawalpur,Bahawalnagar,Motor Cycles/Scooters,348853
2020,Punjab,Bahawalpur,Bahawalnagar,Other Vehicles,25
2020,Punjab,Bahawalpur,Bahawalnagar,Pickups/Delivery Vans,1946
2020,Punjab,Bahawalpur,Bahawalnagar,Taxis,351
2020,Punjab,Bahawalpur,Bahawalnagar,Tractors,21543
2020,Punjab,Bahawalpur,Bahawalnagar,Trucks,100
2020,Punjab,Bahawalpur,Bahawalpur,Auto Rickshaws,8588
2020,Punjab,Bahawalpur,Bahawalpur,Mini Buses/Buses/Flying/Luxury Coaches,943
2020,Punjab,Bahawalpur,Bahawalpur,Motor Cars/Jeeps/Station Wagons,21372
2020,Punjab,Bahawalpur,Bahawalpur,Motor Cycles/Scooters,549343
2020,Punjab,Bahawalpur,Bahawalpur,Other Vehicles,52
2020,Punjab,Bahawalpur,Bahawalpur,Pickups/Delivery Vans,4608
2020,Punjab,Bahawalpur,Bahawalpur,Taxis,3166
2020,Punjab,Bahawalpur,Bahawalpur,Tractors,13940
2020,Punjab,Bahawalpur,Bahawalpur,Trucks,708
2020,Punjab,Sargodha,Bhakkar,Auto Rickshaws,27193
2020,Punjab,Sargodha,Bhakkar,Mini Buses/Buses/Flying/Luxury Coaches,286
2020,Punjab,Sargodha,Bhakkar,Motor Cars/Jeeps/Station Wagons,941
2020,Punjab,Sargodha,Bhakkar,Motor Cycles/Scooters,144552
2020,Punjab,Sargodha,Bhakkar,Other Vehicles,10
2020,Punjab,Sargodha,Bhakkar,Pickups/Delivery Vans,749
2020,Punjab,Sargodha,Bhakkar,Taxis,84
2020,Punjab,Sargodha,Bhakkar,Tractors,9363
2020,Punjab,Sargodha,Bhakkar,Trucks,119
2020,Punjab,Rawalpindi,Chakwal,Auto Rickshaws,17815
2020,Punjab,Rawalpindi,Chakwal,Mini Buses/Buses/Flying/Luxury Coaches,534
2020,Punjab,Rawalpindi,Chakwal,Motor Cars/Jeeps/Station Wagons,1733
2020,Punjab,Rawalpindi,Chakwal,Motor Cycles/Scooters,149777
2020,Punjab,Rawalpindi,Chakwal,Other Vehicles,26
2020,Punjab,Rawalpindi,Chakwal,Pickups/Delivery Vans,2110
2020,Punjab,Rawalpindi,Chakwal,Taxis,105
2020,Punjab,Rawalpindi,Chakwal,Tractors,7257
2020,Punjab,Rawalpindi,Chakwal,Trucks,125
2020,Punjab,Faisalabad,Chiniot,Auto Rickshaws,12704
2020,Punjab,Faisalabad,Chiniot,Mini Buses/Buses/Flying/Luxury Coaches,18
2020,Punjab,Faisalabad,Chiniot,Motor Cars/Jeeps/Station Wagons,219
2020,Punjab,Faisalabad,Chiniot,Motor Cycles/Scooters,79503
2020,Punjab,Faisalabad,Chiniot,Other Vehicles,9
2020,Punjab,Faisalabad,Chiniot,Pickups/Delivery Vans,1093
2020,Punjab,Faisalabad,Chiniot,Taxis,10
2020,Punjab,Faisalabad,Chiniot,Tractors,1377
2020,Punjab,Faisalabad,Chiniot,Trucks,33
2020,Punjab,D.G.Khan,D.G.Khan,Auto Rickshaws,654
2020,Punjab,D.G.Khan,D.G.Khan,Mini Buses/Buses/Flying/Luxury Coaches,984
2020,Punjab,D.G.Khan,D.G.Khan,Motor Cars/Jeeps/Station Wagons,4886
2020,Punjab,D.G.Khan,D.G.Khan,Motor Cycles/Scooters,554170
2020,Punjab,D.G.Khan,D.G.Khan,Other Vehicles,59
2020,Punjab,D.G.Khan,D.G.Khan,Pickups/Delivery Vans,1839
2020,Punjab,D.G.Khan,D.G.Khan,Taxis,1530
2020,Punjab,D.G.Khan,D.G.Khan,Tractors,25820
2020,Punjab,D.G.Khan,D.G.Khan,Trucks,771
2020,Punjab,Faisalabad,Faisalabad,Auto Rickshaws,23135
2020,Punjab,Faisalabad,Faisalabad,Mini Buses/Buses/Flying/Luxury Coaches,3493
2020,Punjab,Faisalabad,Faisalabad,Motor Cars/Jeeps/Station Wagons,71687
2020,Punjab,Faisalabad,Faisalabad,Motor Cycles/Scooters,1373987
2020,Punjab,Faisalabad,Faisalabad,Other Vehicles,166
2020,Punjab,Faisalabad,Faisalabad,Pickups/Delivery Vans,16718
2020,Punjab,Faisalabad,Faisalabad,Taxis,5050
2020,Punjab,Faisalabad,Faisalabad,Tractors,13527
2020,Punjab,Faisalabad,Faisalabad,Trucks,5773
2020,Punjab,Gujranwala,Gujranwala,Auto Rickshaws,15146
2020,Punjab,Gujranwala,Gujranwala,Mini Buses/Buses/Flying/Luxury Coaches,1733
2020,Punjab,Gujranwala,Gujranwala,Motor Cars/Jeeps/Station Wagons,17619
2020,Punjab,Gujranwala,Gujranwala,Motor Cycles/Scooters,818085
2020,Punjab,Gujranwala,Gujranwala,Other Vehicles,692
2020,Punjab,Gujranwala,Gujranwala,Pickups/Delivery Vans,7871
2020,Punjab,Gujranwala,Gujranwala,Taxis,3441
2020,Punjab,Gujranwala,Gujranwala,Tractors,19657
2020,Punjab,Gujranwala,Gujranwala,Trucks,1427
2020,Punjab,Gujranwala,Gujrat,Auto Rickshaws,12035
2020,Punjab,Gujranwala,Gujrat,Mini Buses/Buses/Flying/Luxury Coaches,995
2020,Punjab,Gujranwala,Gujrat,Motor Cars/Jeeps/Station Wagons,4946
2020,Punjab,Gujranwala,Gujrat,Motor Cycles/Scooters,429949
2020,Punjab,Gujranwala,Gujrat,Other Vehicles,69
2020,Punjab,Gujranwala,Gujrat,Pickups/Delivery Vans,3386
2020,Punjab,Gujranwala,Gujrat,Taxis,442
2020,Punjab,Gujranwala,Gujrat,Tractors,10012
2020,Punjab,Gujranwala,Gujrat,Trucks,817
2020,Punjab,Gujranwala,Hafizabad,Auto Rickshaws,325
2020,Punjab,Gujranwala,Hafizabad,Mini Buses/Buses/Flying/Luxury Coaches,215
2020,Punjab,Gujranwala,Hafizabad,Motor Cars/Jeeps/Station Wagons,856
2020,Punjab,Gujranwala,Hafizabad,Motor Cycles/Scooters,102118
2020,Punjab,Gujranwala,Hafizabad,Other Vehicles,9
2020,Punjab,Gujranwala,Hafizabad,Pickups/Delivery Vans,439
2020,Punjab,Gujranwala,Hafizabad,Taxis,204
2020,Punjab,Gujranwala,Hafizabad,Tractors,4178
2020,Punjab,Gujranwala,Hafizabad,Trucks,107
2020,Punjab,Faisalabad,Jhang,Auto Rickshaws,19183
2020,Punjab,Faisalabad,Jhang,Mini Buses/Buses/Flying/Luxury Coaches,930
2020,Punjab,Faisalabad,Jhang,Motor Cars/Jeeps/Station Wagons,2199
2020,Punjab,Faisalabad,Jhang,Motor Cycles/Scooters,219232
2020,Punjab,Faisalabad,Jhang,Other Vehicles,23
2020,Punjab,Faisalabad,Jhang,Pickups/Delivery Vans,1246
2020,Punjab,Faisalabad,Jhang,Taxis,435
2020,Punjab,Faisalabad,Jhang,Tractors,11910
2020,Punjab,Faisalabad,Jhang,Trucks,1183
2020,Punjab,Rawalpindi,Jhelum,Auto Rickshaws,19239
2020,Punjab,Rawalpindi,Jhelum,Mini Buses/Buses/Flying/Luxury Coaches,604
2020,Punjab,Rawalpindi,Jhelum,Motor Cars/Jeeps/Station Wagons,6509
2020,Punjab,Rawalpindi,Jhelum,Motor Cycles/Scooters,222709
2020,Punjab,Rawalpindi,Jhelum,Other Vehicles,40
2020,Punjab,Rawalpindi,Jhelum,Pickups/Delivery Vans,2814
2020,Punjab,Rawalpindi,Jhelum,Taxis,294
2020,Punjab,Rawalpindi,Jhelum,Tractors,4931
2020,Punjab,Rawalpindi,Jhelum,Trucks,301
2020,Punjab,Lahore,Kasur,Auto Rickshaws,412
2020,Punjab,Lahore,Kasur,Mini Buses/Buses/Flying/Luxury Coaches,294
2020,Punjab,Lahore,Kasur,Motor Cars/Jeeps/Station Wagons,770
2020,Punjab,Lahore,Kasur,Motor Cycles/Scooters,21613
2020,Punjab,Lahore,Kasur,Other Vehicles,30
2020,Punjab,Lahore,Kasur,Pickups/Delivery Vans,1398
2020,Punjab,Lahore,Kasur,Taxis,274
2020,Punjab,Lahore,Kasur,Tractors,18053
2020,Punjab,Lahore,Kasur,Trucks,500
2020,Punjab,Multan,Khanewal,Auto Rickshaws,588
2020,Punjab,Multan,Khanewal,Mini Buses/Buses/Flying/Luxury Coaches,84
2020,Punjab,Multan,Khanewal,Motor Cars/Jeeps/Station Wagons,2138
2020,Punjab,Multan,Khanewal,Motor Cycles/Scooters,256579
2020,Punjab,Multan,Khanewal,Other Vehicles,17
2020,Punjab,Multan,Khanewal,Pickups/Delivery Vans,451
2020,Punjab,Multan,Khanewal,Taxis,367
2020,Punjab,Multan,Khanewal,Tractors,11791
2020,Punjab,Multan,Khanewal,Trucks,87
2020,Punjab,Sargodha,Khushab,Auto Rickshaws,14558
2020,Punjab,Sargodha,Khushab,Mini Buses/Buses/Flying/Luxury Coaches,623
2020,Punjab,Sargodha,Khushab,Motor Cars/Jeeps/Station Wagons,644
2020,Punjab,Sargodha,Khushab,Motor Cycles/Scooters,120117
2020,Punjab,Sargodha,Khushab,Other Vehicles,21
2020,Punjab,Sargodha,Khushab,Pickups/Delivery Vans,724
2020,Punjab,Sargodha,Khushab,Taxis,19
2020,Punjab,Sargodha,Khushab,Tractors,6637
2020,Punjab,Sargodha,Khushab,Trucks,518
2020,Punjab,Lahore,Lahore,Auto Rickshaws,215835
2020,Punjab,Lahore,Lahore,Mini Buses/Buses/Flying/Luxury Coaches,63478
2020,Punjab,Lahore,Lahore,Motor Cars/Jeeps/Station Wagons,1437602
2020,Punjab,Lahore,Lahore,Motor Cycles/Scooters,4326173
2020,Punjab,Lahore,Lahore,Other Vehicles,5560
2020,Punjab,Lahore,Lahore,Pickups/Delivery Vans,121654
2020,Punjab,Lahore,Lahore,Taxis,27590
2020,Punjab,Lahore,Lahore,Tractors,57396
2020,Punjab,Lahore,Lahore,Trucks,43425
2020,Punjab,D.G.Khan,Layyah,Auto Rickshaws,9961
2020,Punjab,D.G.Khan,Layyah,Mini Buses/Buses/Flying/Luxury Coaches,276
2020,Punjab,D.G.Khan,Layyah,Motor Cars/Jeeps/Station Wagons,1343
2020,Punjab,D.G.Khan,Layyah,Motor Cycles/Scooters,179217
2020,Punjab,D.G.Khan,Layyah,Other Vehicles,32
2020,Punjab,D.G.Khan,Layyah,Pickups/Delivery Vans,564
2020,Punjab,D.G.Khan,Layyah,Taxis,134
2020,Punjab,D.G.Khan,Layyah,Tractors,13123
2020,Punjab,D.G.Khan,Layyah,Trucks,105
2020,Punjab,Multan,Lodhran,Auto Rickshaws,483
2020,Punjab,Multan,Lodhran,Mini Buses/Buses/Flying/Luxury Coaches,174
2020,Punjab,Multan,Lodhran,Motor Cars/Jeeps/Station Wagons,2873
2020,Punjab,Multan,Lodhran,Motor Cycles/Scooters,65737
2020,Punjab,Multan,Lodhran,Other Vehicles,17
2020,Punjab,Multan,Lodhran,Pickups/Delivery Vans,559
2020,Punjab,Multan,Lodhran,Taxis,356
2020,Punjab,Multan,Lodhran,Tractors,7572
2020,Punjab,Multan,Lodhran,Trucks,256
2020,Punjab,Gujranwala,M.B.Din,Auto Rickshaws,3786
2020,Punjab,Gujranwala,M.B.Din,Mini Buses/Buses/Flying/Luxury Coaches,363
2020,Punjab,Gujranwala,M.B.Din,Motor Cars/Jeeps/Station Wagons,2001
2020,Punjab,Gujranwala,M.B.Din,Motor Cycles/Scooters,154874
2020,Punjab,Gujranwala,M.B.Din,Other Vehicles,28
2020,Punjab,Gujranwala,M.B.Din,Pickups/Delivery Vans,1411
2020,Punjab,Gujranwala,M.B.Din,Taxis,220
2020,Punjab,Gujranwala,M.B.Din,Tractors,6779
2020,Punjab,Gujranwala,M.B.Din,Trucks,169
2020,Punjab,Sargodha,Mianwali,Auto Rickshaws,8391
2020,Punjab,Sargodha,Mianwali,Mini Buses/Buses/Flying/Luxury Coaches,762
2020,Punjab,Sargodha,Mianwali,Motor Cars/Jeeps/Station Wagons,1177
2020,Punjab,Sargodha,Mianwali,Motor Cycles/Scooters,185543
2020,Punjab,Sargodha,Mianwali,Other Vehicles,43
2020,Punjab,Sargodha,Mianwali,Pickups/Delivery Vans,3276
2020,Punjab,Sargodha,Mianwali,Taxis,262
2020,Punjab,Sargodha,Mianwali,Tractors,9298
2020,Punjab,Sargodha,Mianwali,Trucks,750
2020,Punjab,Multan,Multan,Auto Rickshaws,20989
2020,Punjab,Multan,Multan,Mini Buses/Buses/Flying/Luxury Coaches,5733
2020,Punjab,Multan,Multan,Motor Cars/Jeeps/Station Wagons,112987
2020,Punjab,Multan,Multan,Motor Cycles/Scooters,1268382
2020,Punjab,Multan,Multan,Other Vehicles,145
2020,Punjab,Multan,Multan,Pickups/Delivery Vans,20150
2020,Punjab,Multan,Multan,Taxis,10405
2020,Punjab,Multan,Multan,Tractors,20100
2020,Punjab,Multan,Multan,Trucks,6717
2020,Punjab,D.G.Khan,Muzaffargarh,Auto Rickshaws,709
2020,Punjab,D.G.Khan,Muzaffargarh,Mini Buses/Buses/Flying/Luxury Coaches,210
2020,Punjab,D.G.Khan,Muzaffargarh,Motor Cars/Jeeps/Station Wagons,1779
2020,Punjab,D.G.Khan,Muzaffargarh,Motor Cycles/Scooters,147557
2020,Punjab,D.G.Khan,Muzaffargarh,Other Vehicles,34
2020,Punjab,D.G.Khan,Muzaffargarh,Pickups/Delivery Vans,555
2020,Punjab,D.G.Khan,Muzaffargarh,Taxis,129
2020,Punjab,D.G.Khan,Muzaffargarh,Tractors,10868
2020,Punjab,D.G.Khan,Muzaffargarh,Trucks,523
2020,Punjab,Lahore,Nankana Sahib,Auto Rickshaws,47
2020,Punjab,Lahore,Nankana Sahib,Mini Buses/Buses/Flying/Luxury Coaches,31
2020,Punjab,Lahore,Nankana Sahib,Motor Cars/Jeeps/Station Wagons,190
2020,Punjab,Lahore,Nankana Sahib,Motor Cycles/Scooters,31155
2020,Punjab,Lahore,Nankana Sahib,Other Vehicles,18
2020,Punjab,Lahore,Nankana Sahib,Pickups/Delivery Vans,124
2020,Punjab,Lahore,Nankana Sahib,Taxis,1
2020,Punjab,Lahore,Nankana Sahib,Tractors,1997
2020,Punjab,Lahore,Nankana Sahib,Trucks,21
2020,Punjab,Gujranwala,Narowal,Auto Rickshaws,2522
2020,Punjab,Gujranwala,Narowal,Mini Buses/Buses/Flying/Luxury Coaches,44
2020,Punjab,Gujranwala,Narowal,Motor Cars/Jeeps/Station Wagons,239
2020,Punjab,Gujranwala,Narowal,Motor Cycles/Scooters,48890
2020,Punjab,Gujranwala,Narowal,Other Vehicles,17
2020,Punjab,Gujranwala,Narowal,Pickups/Delivery Vans,307
2020,Punjab,Gujranwala,Narowal,Taxis,1
2020,Punjab,Gujranwala,Narowal,Tractors,10370
2020,Punjab,Gujranwala,Narowal,Trucks,16
2020,Punjab,Sahiwal,Okara,Auto Rickshaws,3339
2020,Punjab,Sahiwal,Okara,Mini Buses/Buses/Flying/Luxury Coaches,260
2020,Punjab,Sahiwal,Okara,Motor Cars/Jeeps/Station Wagons,2772
2020,Punjab,Sahiwal,Okara,Motor Cycles/Scooters,318733
2020,Punjab,Sahiwal,Okara,Other Vehicles,45
2020,Punjab,Sahiwal,Okara,Pickups/Delivery Vans,1440
2020,Punjab,Sahiwal,Okara,Taxis,165
2020,Punjab,Sahiwal,Okara,Tractors,14770
2020,Punjab,Sahiwal,Okara,Trucks,580
2020,Punjab,Sahiwal,Pakpattan,Auto Rickshaws,247
2020,Punjab,Sahiwal,Pakpattan,Mini Buses/Buses/Flying/Luxury Coaches,122
2020,Punjab,Sahiwal,Pakpattan,Motor Cars/Jeeps/Station Wagons,898
2020,Punjab,Sahiwal,Pakpattan,Motor Cycles/Scooters,111160
2020,Punjab,Sahiwal,Pakpattan,Other Vehicles,23
2020,Punjab,Sahiwal,Pakpattan,Pickups/Delivery Vans,490
2020,Punjab,Sahiwal,Pakpattan,Taxis,9
2020,Punjab,Sahiwal,Pakpattan,Tractors,10421
2020,Punjab,Sahiwal,Pakpattan,Trucks,38
2020,Punjab,Bahawalpur,R.Y.Khan,Auto Rickshaws,489
2020,Punjab,Bahawalpur,R.Y.Khan,Mini Buses/Buses/Flying/Luxury Coaches,1143
2020,Punjab,Bahawalpur,R.Y.Khan,Motor Cars/Jeeps/Station Wagons,15080
2020,Punjab,Bahawalpur,R.Y.Khan,Motor Cycles/Scooters,770413
2020,Punjab,Bahawalpur,R.Y.Khan,Other Vehicles,65
2020,Punjab,Bahawalpur,R.Y.Khan,Pickups/Delivery Vans,3873
2020,Punjab,Bahawalpur,R.Y.Khan,Taxis,425
2020,Punjab,Bahawalpur,R.Y.Khan,Tractors,26780
2020,Punjab,Bahawalpur,R.Y.Khan,Trucks,779
2020,Punjab,D.G.Khan,Rajanpur,Auto Rickshaws,4
2020,Punjab,D.G.Khan,Rajanpur,Mini Buses/Buses/Flying/Luxury Coaches,99
2020,Punjab,D.G.Khan,Rajanpur,Motor Cars/Jeeps/Station Wagons,513
2020,Punjab,D.G.Khan,Rajanpur,Motor Cycles/Scooters,27146
2020,Punjab,D.G.Khan,Rajanpur,Other Vehicles,22
2020,Punjab,D.G.Khan,Rajanpur,Pickups/Delivery Vans,323
2020,Punjab,D.G.Khan,Rajanpur,Taxis,190
2020,Punjab,D.G.Khan,Rajanpur,Tractors,3746
2020,Punjab,D.G.Khan,Rajanpur,Trucks,37
2020,Punjab,Rawalpindi,Rawalpindi,Auto Rickshaws,31959
2020,Punjab,Rawalpindi,Rawalpindi,Mini Buses/Buses/Flying/Luxury Coaches,14395
2020,Punjab,Rawalpindi,Rawalpindi,Motor Cars/Jeeps/Station Wagons,105238
2020,Punjab,Rawalpindi,Rawalpindi,Motor Cycles/Scooters,884107
2020,Punjab,Rawalpindi,Rawalpindi,Other Vehicles,454
2020,Punjab,Rawalpindi,Rawalpindi,Pickups/Delivery Vans,55430
2020,Punjab,Rawalpindi,Rawalpindi,Taxis,8122
2020,Punjab,Rawalpindi,Rawalpindi,Tractors,3814
2020,Punjab,Rawalpindi,Rawalpindi,Trucks,9183
2020,Punjab,Sahiwal,Sahiwal,Auto Rickshaws,1092
2020,Punjab,Sahiwal,Sahiwal,Mini Buses/Buses/Flying/Luxury Coaches,528
2020,Punjab,Sahiwal,Sahiwal,Motor Cars/Jeeps/Station Wagons,9111
2020,Punjab,Sahiwal,Sahiwal,Motor Cycles/Scooters,417076
2020,Punjab,Sahiwal,Sahiwal,Other Vehicles,40
2020,Punjab,Sahiwal,Sahiwal,Pickups/Delivery Vans,2840
2020,Punjab,Sahiwal,Sahiwal,Taxis,1955
2020,Punjab,Sahiwal,Sahiwal,Tractors,34109
2020,Punjab,Sahiwal,Sahiwal,Trucks,1065
2020,Punjab,Sargodha,Sargodha,Auto Rickshaws,43600
2020,Punjab,Sargodha,Sargodha,Mini Buses/Buses/Flying/Luxury Coaches,1799
2020,Punjab,Sargodha,Sargodha,Motor Cars/Jeeps/Station Wagons,7868
2020,Punjab,Sargodha,Sargodha,Motor Cycles/Scooters,493409
2020,Punjab,Sargodha,Sargodha,Other Vehicles,73
2020,Punjab,Sargodha,Sargodha,Pickups/Delivery Vans,4238
2020,Punjab,Sargodha,Sargodha,Taxis,1843
2020,Punjab,Sargodha,Sargodha,Tractors,18199
2020,Punjab,Sargodha,Sargodha,Trucks,2744
2020,Punjab,Lahore,Sheikhupura,Auto Rickshaws,2084
2020,Punjab,Lahore,Sheikhupura,Mini Buses/Buses/Flying/Luxury Coaches,481
2020,Punjab,Lahore,Sheikhupura,Motor Cars/Jeeps/Station Wagons,1938
2020,Punjab,Lahore,Sheikhupura,Motor Cycles/Scooters,32166
2020,Punjab,Lahore,Sheikhupura,Other Vehicles,45
2020,Punjab,Lahore,Sheikhupura,Pickups/Delivery Vans,948
2020,Punjab,Lahore,Sheikhupura,Taxis,342
2020,Punjab,Lahore,Sheikhupura,Tractors,13147
2020,Punjab,Lahore,Sheikhupura,Trucks,1177
2020,Punjab,Gujranwala,Sialkot,Auto Rickshaws,30813
2020,Punjab,Gujranwala,Sialkot,Mini Buses/Buses/Flying/Luxury Coaches,2032
2020,Punjab,Gujranwala,Sialkot,Motor Cars/Jeeps/Station Wagons,25063
2020,Punjab,Gujranwala,Sialkot,Motor Cycles/Scooters,655452
2020,Punjab,Gujranwala,Sialkot,Other Vehicles,62
2020,Punjab,Gujranwala,Sialkot,Pickups/Delivery Vans,7463
2020,Punjab,Gujranwala,Sialkot,Taxis,449
2020,Punjab,Gujranwala,Sialkot,Tractors,12095
2020,Punjab,Gujranwala,Sialkot,Trucks,427
2020,Punjab,Faisalabad,T.T.Singh,Auto Rickshaws,390
2020,Punjab,Faisalabad,T.T.Singh,Mini Buses/Buses/Flying/Luxury Coaches,185
2020,Punjab,Faisalabad,T.T.Singh,Motor Cars/Jeeps/Station Wagons,1291
2020,Punjab,Faisalabad,T.T.Singh,Motor Cycles/Scooters,210786
2020,Punjab,Faisalabad,T.T.Singh,Other Vehicles,17
2020,Punjab,Faisalabad,T.T.Singh,Pickups/Delivery Vans,535
2020,Punjab,Faisalabad,T.T.Singh,Taxis,125
2020,Punjab,Faisalabad,T.T.Singh,Tractors,12449
2020,Punjab,Faisalabad,T.T.Singh,Trucks,105
2020,Punjab,Multan,Vehari,Auto Rickshaws,479
2020,Punjab,Multan,Vehari,Mini Buses/Buses/Flying/Luxury Coaches,315
2020,Punjab,Multan,Vehari,Motor Cars/Jeeps/Station Wagons,3474
2020,Punjab,Multan,Vehari,Motor Cycles/Scooters,360788
2020,Punjab,Multan,Vehari,Other Vehicles,8
2020,Punjab,Multan,Vehari,Pickups/Delivery Vans,641
2020,Punjab,Multan,Vehari,Taxis,801
2020,Punjab,Multan,Vehari,Tractors,17964
2020,Punjab,Multan,Vehari,Trucks,196
2021,Punjab,Rawalpindi,Attock,Auto Rickshaws,22666
2021,Punjab,Rawalpindi,Attock,Mini Buses/Buses/Flying/Luxury Coaches,2597
2021,Punjab,Rawalpindi,Attock,Motor Cars/Jeeps/Station Wagons,12741
2021,Punjab,Rawalpindi,Attock,Motor Cycles/Scooters,140325
2021,Punjab,Rawalpindi,Attock,Other Vehicles,79
2021,Punjab,Rawalpindi,Attock,Pickups/Delivery Vans,5460
2021,Punjab,Rawalpindi,Attock,Taxis,487
2021,Punjab,Rawalpindi,Attock,Tractors,11458
2021,Punjab,Rawalpindi,Attock,Trucks,1093
2021,Punjab,Bahawalpur,Bahawalnagar,Auto Rickshaws,549
2021,Punjab,Bahawalpur,Bahawalnagar,Mini Buses/Buses/Flying/Luxury Coaches,171
2021,Punjab,Bahawalpur,Bahawalnagar,Motor Cars/Jeeps/Station Wagons,2285
2021,Punjab,Bahawalpur,Bahawalnagar,Motor Cycles/Scooters,379501
2021,Punjab,Bahawalpur,Bahawalnagar,Other Vehicles,25
2021,Punjab,Bahawalpur,Bahawalnagar,Pickups/Delivery Vans,1958
2021,Punjab,Bahawalpur,Bahawalnagar,Taxis,351
2021,Punjab,Bahawalpur,Bahawalnagar,Tractors,23062
2021,Punjab,Bahawalpur,Bahawalnagar,Trucks,102
2021,Punjab,Bahawalpur,Bahawalpur,Auto Rickshaws,9182
2021,Punjab,Bahawalpur,Bahawalpur,Mini Buses/Buses/Flying/Luxury Coaches,948
2021,Punjab,Bahawalpur,Bahawalpur,Motor Cars/Jeeps/Station Wagons,22479
2021,Punjab,Bahawalpur,Bahawalpur,Motor Cycles/Scooters,597339
2021,Punjab,Bahawalpur,Bahawalpur,Other Vehicles,52
2021,Punjab,Bahawalpur,Bahawalpur,Pickups/Delivery Vans,4698
2021,Punjab,Bahawalpur,Bahawalpur,Taxis,3166
2021,Punjab,Bahawalpur,Bahawalpur,Tractors,14500
2021,Punjab,Bahawalpur,Bahawalpur,Trucks,716
2021,Punjab,Sargodha,Bhakkar,Auto Rickshaws,27261
2021,Punjab,Sargodha,Bhakkar,Mini Buses/Buses/Flying/Luxury Coaches,287
2021,Punjab,Sargodha,Bhakkar,Motor Cars/Jeeps/Station Wagons,1019
2021,Punjab,Sargodha,Bhakkar,Motor Cycles/Scooters,155134
2021,Punjab,Sargodha,Bhakkar,Other Vehicles,10
2021,Punjab,Sargodha,Bhakkar,Pickups/Delivery Vans,754
2021,Punjab,Sargodha,Bhakkar,Taxis,84
2021,Punjab,Sargodha,Bhakkar,Tractors,9661
2021,Punjab,Sargodha,Bhakkar,Trucks,119
2021,Punjab,Rawalpindi,Chakwal,Auto Rickshaws,19322
2021,Punjab,Rawalpindi,Chakwal,Mini Buses/Buses/Flying/Luxury Coaches,542
2021,Punjab,Rawalpindi,Chakwal,Motor Cars/Jeeps/Station Wagons,1798
2021,Punjab,Rawalpindi,Chakwal,Motor Cycles/Scooters,160513
2021,Punjab,Rawalpindi,Chakwal,Other Vehicles,28
2021,Punjab,Rawalpindi,Chakwal,Pickups/Delivery Vans,2200
2021,Punjab,Rawalpindi,Chakwal,Taxis,105
2021,Punjab,Rawalpindi,Chakwal,Tractors,7978
2021,Punjab,Rawalpindi,Chakwal,Trucks,128
2021,Punjab,Faisalabad,Chiniot,Auto Rickshaws,15373
2021,Punjab,Faisalabad,Chiniot,Mini Buses/Buses/Flying/Luxury Coaches,29
2021,Punjab,Faisalabad,Chiniot,Motor Cars/Jeeps/Station Wagons,587
2021,Punjab,Faisalabad,Chiniot,Motor Cycles/Scooters,95057
2021,Punjab,Faisalabad,Chiniot,Other Vehicles,13
2021,Punjab,Faisalabad,Chiniot,Pickups/Delivery Vans,1270
2021,Punjab,Faisalabad,Chiniot,Taxis,10
2021,Punjab,Faisalabad,Chiniot,Tractors,1613
2021,Punjab,Faisalabad,Chiniot,Trucks,61
2021,Punjab,D.G.Khan,D.G.Khan,Auto Rickshaws,654
2021,Punjab,D.G.Khan,D.G.Khan,Mini Buses/Buses/Flying/Luxury Coaches,987
2021,Punjab,D.G.Khan,D.G.Khan,Motor Cars/Jeeps/Station Wagons,5723
2021,Punjab,D.G.Khan,D.G.Khan,Motor Cycles/Scooters,584173
2021,Punjab,D.G.Khan,D.G.Khan,Other Vehicles,59
2021,Punjab,D.G.Khan,D.G.Khan,Pickups/Delivery Vans,1896
2021,Punjab,D.G.Khan,D.G.Khan,Taxis,1530
2021,Punjab,D.G.Khan,D.G.Khan,Tractors,26710
2021,Punjab,D.G.Khan,D.G.Khan,Trucks,774
2021,Punjab,Faisalabad,Faisalabad,Auto Rickshaws,23568
2021,Punjab,Faisalabad,Faisalabad,Mini Buses/Buses/Flying/Luxury Coaches,3527
